2	1	15	3.25853e-07
6	0	15	2.83789e-07
10	0	15	2.81691e-07
14	0	15	2.42021e-07
18	0	15	8.39994e-07
22	0	16	6.55034e-07
26	0	16	3.60141e-07
30	0	16	5.89357e-07
34	0	16	6.09233e-07
38	0	17	3.95898e-07
42	0	18	4.49595e-07
46	0	19	4.10265e-07
50	0	19	7.12932e-07
54	0	19	9.78835e-07
58	0	20	5.54456e-07
62	0	20	2.88238e-07
66	0	20	1.97331e-07
70	0	21	8.37011e-07
74	1	16	7.22161e-07
78	0	17	5.16291e-07
82	0	17	5.56035e-07
86	0	20	4.92022e-07
90	0	21	9.11675e-07
94	1	17	5.19009e-07
98	0	20	7.6187e-07
102	0	22	6.57937e-07
106	1	15	8.51731e-07
110	0	18	6.63242e-07
114	0	20	3.63333e-07
118	0	21	4.06581e-07
122	1	16	4.67149e-07
126	0	17	9.173e-07
130	0	21	3.67702e-07
134	1	14	9.72084e-07
138	0	19	1.89979e-07
142	0	17	7.36931e-07
146	0	19	9.51232e-07
150	0	23	1.12235e-07
154	1	15	3.15765e-07
158	0	18	6.51431e-07
162	0	19	7.87739e-07
166	0	22	2.17537e-07
170	1	16	7.74331e-07
174	0	17	8.45319e-07
178	0	21	3.90547e-07
182	1	17	2.52623e-07
186	0	19	6.89397e-07
190	0	20	1.0287e-07
194	0	18	8.30463e-07
