2	1	15	3.25853e-07
6	1	16	3.82801e-07
10	1	16	2.67523e-07
14	1	15	6.17183e-07
18	1	15	7.35094e-07
22	1	16	7.07587e-07
26	1	16	6.84587e-07
30	1	16	2.05535e-07
34	1	16	9.58476e-07
38	1	14	8.70852e-07
42	1	16	4.89635e-07
46	1	17	5.94191e-07
50	1	16	2.87508e-07
54	1	16	1.47178e-07
58	1	16	5.18595e-07
62	1	18	2.71577e-07
66	1	15	8.91789e-07
70	1	16	8.56508e-07
74	1	16	6.52049e-07
78	1	16	5.41739e-07
82	1	17	7.44719e-07
86	1	16	6.99838e-07
90	1	15	8.51842e-07
94	1	17	5.19009e-07
98	1	14	6.054e-07
102	1	17	5.33419e-08
106	1	15	8.51731e-07
110	1	14	9.71821e-07
114	1	14	7.848e-07
118	1	16	7.89586e-07
122	1	16	4.67149e-07
126	1	16	4.40115e-07
130	1	15	9.85711e-07
134	1	14	9.72084e-07
138	1	15	5.28569e-07
142	1	15	6.21497e-07
146	1	16	5.58012e-07
150	1	16	2.98182e-07
154	1	15	3.15765e-07
158	1	15	4.8091e-07
162	1	18	1.1363e-07
166	1	16	5.53926e-07
170	1	16	7.74331e-07
174	1	16	1.7733e-07
178	1	15	8.58218e-07
182	1	17	2.52623e-07
186	1	15	7.64095e-07
190	1	16	2.72671e-07
194	1	16	8.67811e-07
