2	1	15	3.25853e-07
6	0	15	2.894e-07
10	0	15	2.97464e-07
14	0	15	3.33575e-07
18	0	15	3.38205e-07
22	0	14	9.16769e-07
26	0	14	6.7923e-07
30	0	14	5.11317e-07
34	0	14	5.1462e-07
38	0	14	5.02558e-07
42	0	14	3.13049e-07
46	0	14	3.45082e-07
50	0	15	7.23552e-07
54	0	15	6.24697e-07
58	0	15	6.79907e-07
62	0	15	6.89169e-07
66	0	15	6.29798e-07
70	0	15	6.17498e-07
74	0	15	6.09246e-07
78	0	15	5.27599e-07
82	1	17	7.5385e-07
86	0	16	6.97142e-07
90	0	15	7.86566e-07
94	0	17	9.13424e-07
98	0	17	1.50158e-07
102	0	15	7.01904e-07
106	0	15	5.5393e-07
110	0	15	7.96161e-07
114	0	15	5.49229e-07
118	0	15	6.60978e-07
122	0	15	6.19592e-07
126	0	15	6.08867e-07
130	0	15	7.72936e-07
134	0	15	8.43331e-07
138	0	15	7.04903e-07
142	0	15	8.06164e-07
146	0	16	1.87475e-07
150	0	16	5.06169e-07
154	0	16	5.15221e-07
158	0	16	4.57194e-07
162	1	18	1.1363e-07
166	0	18	7.68508e-08
170	0	17	9.81996e-07
174	0	17	3.57011e-07
178	0	17	2.2612e-07
182	0	17	3.21669e-07
186	0	15	9.14851e-07
190	0	17	3.4305e-07
194	0	17	3.68312e-07
